hhnum,snapnowhh,inchhavg_r,hhsize,hh_expenses,med_expenses,sum_snap_dist,fah_paid,fafh_paid,totalpaid
117612,1,990.0,4,61.75,2.5,6.380000000000001,0.0,2.12,2.12
117617,0,2570.0,2,256.41,265.0,4.82,56.24,60.06,116.3
117618,0,8740.0,3,1059.08,148.0,21.79,42.77,107.35,150.12
117619,0,1200.0,1,393.0,198.0,68.22999999999999,59.01,72.4,131.41
117623,0,1385.0,1,399.0,80.0,4.6,39.17,153.11,192.28
117626,0,3360.0,1,716.58,25.0,30.22,216.25,11.15,227.4
117635,1,0.0,2,601.5,0.0,5.9,46.22,13.54,59.77
117650,0,1400.0,3,209.33,0.0,10.08,43.19,27.58,70.77
117654,0,2939.0,3,260.67,76.67,2.7700000000000005,30.54,5.61,36.15
117657,0,2100.0,4,183.5,0.0,35.04,26.5,0.0,26.5
117658,1,846.0,8,145.0,0.0,3.8200000000000003,47.2,8.72,55.92
117660,0,2026.0,2,287.5,6.0,28.19,89.3,7.12,96.42
117663,1,9152.59087581319,5,310.0,0.0,6.79,60.11,15.64,75.75
117667,1,4421.0,2,75.0,0.0,19.0,41.69,31.64,73.33
117672,0,4700.0,1,1335.0,12.0,8.07,1.41,0.0,1.41
117673,0,5975.0,2,140.21,225.0,6.579999999999998,50.34,21.18,71.53
117681,0,6186.0,4,337.5,142.08,19.69,43.6,4.5,48.11
117684,0,5706.0,9,76.19,4.67,7.63,43.01,7.35,50.36
117687,0,5000.0,3,417.33,205.0,8.15,84.93,15.74,100.67
117689,0,1089.931755946,1,167.5,10.0,33.650000000000006,59.58,22.12,81.7
117695,0,5491.47,1,1080.0,60.67,2.8600000000000003,148.91,5.29,154.2
117700,0,1877.0,1,644.0,225.0,23.78,53.31,4.66,57.97
117701,0,2715.2,2,717.24,375.0,6.91,13.2,1.0,14.2
117705,1,697.0,1,613.0,21.0,2.9000000000000004,29.86,20.22,50.08
117707,1,1941.338,5,117.0,0.0,4.010000000000001,25.2,15.82,41.02
117717,0,1000.0,1,340.0,19.67,7.08,51.22,17.29,68.51
117720,1,804.0,2,321.5,25.0,8.55,5.87,0.5,6.37
117722,0,2441.0,2,159.16,92.5,26.86,42.26,12.6,54.86
117730,1,360.0,2,167.5,0.0,7.84,15.28,23.5,38.78
117741,0,2160.0,2,870.0,200.0,9.3,58.6,18.42,77.02
117753,0,2080.0,2,432.5,85.0,18.43,52.18,31.18,83.37
117777,0,1680.0,3,293.33,16.67,22.05,16.3,1.06,17.36
117778,1,840.0,3,169.0,0.0,6.08,9.65,0.37,10.01
117786,1,746.0,3,66.67,0.0,7.28,1.99,1.3,3.29
117789,0,955.0,1,171.0,250.0,2.04,123.08,24.28,147.36
117801,0,4181.29109408,3,532.33,32.67,7.779999999999999,28.94,2.88,31.82
117807,1,1048.0,2,275.08,9.96,5.359999999999999,10.0,2.76,12.76
117814,1,2465.0,4,264.25,56.63,11.219999999999999,15.38,18.16,33.54
117819,1,2451.2142634,3,375.0,0.0,2.53,33.31,5.99,39.3
117823,0,1088.0,3,181.33,46.67,28.299999999999997,0.0,2.5,2.5
117830,0,2374.0,2,110.66,153.0,41.9,8.38,6.86,15.24
117834,0,3780.0,4,540.0,33.5,4.15,5.98,2.39,8.36
117837,1,3806.89258276623,12,66.67,0.0,7.59,3.54,1.17,4.71
117842,0,5834.33,4,100.73,262.5,5.710000000000001,28.12,46.03,74.15
117844,0,5271.67,4,198.5,110.75,19.34,36.65,36.6,73.24
117846,1,2520.0,5,271.0,0.0,5.77,26.24,21.03,47.27
117853,1,1386.67,4,270.0,0.0,5.36,45.84,0.0,45.84
117854,0,4000.0,5,230.83,46.67,56.88999999999999,65.8,8.22,74.02
117860,0,4292.76915035325,2,792.5,0.0,5.970000000000001,29.72,30.56,60.28
117875,0,2400.0,5,290.0,0.0,7.12,13.07,16.52,29.59
117882,0,8300.0,2,560.0,121.0,8.25,68.24,24.26,92.5
117894,0,4200.0,3,216.67,62.5,10.1,61.42,14.77,76.19
117897,1,4060.0,4,244.39,0.0,4.27,53.23,19.99,73.22
117898,0,6020.0,2,592.5,105.0,17.79,1.0,25.0,26.0
117906,1,11233.33,5,238.0,182.0,7.6000000000000005,23.42,35.28,58.7
117917,1,0.0,5,93.8,12.8,8.530000000000001,75.95,21.04,96.98
117919,0,5847.7,3,300.0,83.67,5.87,17.26,3.83,21.1
117924,1,19500.0,4,320.5,0.0,7.9399999999999995,62.8,5.86,68.66
117931,0,8190.0,3,518.67,505.33,9.100000000000001,18.64,34.89,53.53
117934,0,1260.0,3,133.33,5.0,42.64000000000001,26.04,17.2,43.24
117939,0,11435.4408093614,3,803.78,90.0,16.29,42.65,13.26,55.91
117941,0,1443.0,1,454.0,443.0,1.72,0.0,72.89,72.89
117956,1,7095.84,6,277.22,50.0,19.5,28.13,19.75,47.89
117962,0,3000.0,3,323.67,50.67,7.540000000000001,56.06,29.62,85.69
117964,0,2614.0,2,1015.5,171.5,13.36,75.78,6.25,82.03
117965,0,4150.0,4,449.67,100.0,14.63,48.12,8.09,56.22
117971,0,4024.0,2,1065.71,110.5,8.219999999999999,40.53,1.08,41.6
117972,1,698.0,1,313.0,0.0,9.4,5.4,15.18,20.58
117980,1,1492.0,4,158.51,0.0,6.96,16.96,1.5,18.46
117981,0,1970.0,2,737.42,64.5,7.820000000000001,48.8,45.44,94.25
117984,0,2713.22,3,400.81,44.67,6.9,8.67,0.63,9.29
117987,0,2519.0,2,616.66,150.0,20.090000000000003,91.2,197.18,288.37
117988,0,3466.67,1,765.0,200.0,9.13,54.43,16.4,70.83
117989,0,7700.0,2,1190.0,35.0,8.39,28.53,9.35,37.88
117992,0,5223.04092271882,6,205.0,10.0,10.580000000000002,50.64,10.51,61.15
117996,0,1120.0,2,602.0,2.5,42.050000000000004,7.02,9.7,16.73
118005,1,1025.0,1,895.0,18.0,3.4200000000000004,86.38,111.42,197.8
118008,0,8000.0,5,377.67,60.0,4.65,47.45,9.0,56.45
118015,0,3894.0,4,182.5,265.62,49.91,0.58,0.48,1.07
118019,1,3500.0,4,135.0,0.0,41.7,39.62,0.48,40.1
118024,0,7420.0,3,347.0,189.33,52.0,62.27,10.67,72.94
118028,1,1548.71387567045,5,76.4,0.0,11.28,24.65,6.86,31.52
118040,1,5167.0,4,175.7,66.5,44.370000000000005,37.85,22.98,60.83
118041,0,5425.0,4,216.25,114.25,32.97,46.04,4.13,50.17
118048,1,2118.0,2,307.5,61.0,10.34,36.98,2.62,39.6
118058,0,1094.7,1,328.47,62.9,33.53,18.35,0.0,18.35
118061,1,2912.0,6,118.33,18.67,10.03,46.08,4.67,50.75
118078,0,2400.0,3,97.33,110.56,27.36,14.98,6.04,21.02
118080,0,3683.33,1,745.33,109.0,63.220000000000006,112.55,6.34,118.89
118084,1,1394.0,5,109.0,0.0,6.279999999999999,9.29,0.63,9.93
118085,0,5288.0,5,241.2,78.8,12.569999999999999,28.2,5.61,33.81
118087,0,9384.02936392318,2,659.5,25.0,14.43,70.14,5.16,75.3
118091,0,10460.482818258,4,862.5,113.75,7.76,30.41,13.65,44.06
118092,0,1883.74992682899,2,47.5,64.5,41.86,61.66,15.55,77.2
118101,0,3120.0,9,87.78,0.0,12.95,16.51,7.96,24.48
118116,0,1400.0,1,892.83,337.33,33.56,54.0,183.54,237.54
118117,0,16690.0,4,1229.5,131.75,5.01,21.1,36.75,57.85
118122,0,1154.0,1,61.83,0.0,34.17,2.49,23.1,25.59
118125,1,1797.17,2,540.0,4.3,8.559999999999999,44.16,1.19,45.36
118127,0,4333.34,2,925.0,230.0,3.0700000000000003,28.76,7.98,36.74
118135,0,1400.0,1,669.0,50.0,14.27,53.43,1.95,55.38
118136,1,5200.0,6,220.55,0.0,42.290000000000006,30.95,9.52,40.47
118142,0,1550.0,2,107.0,0.0,38.78,56.64,28.01,84.65
118144,1,0.0,5,240.0,0.0,5.79,11.78,16.06,27.84
118152,1,1157.0,4,113.5,61.25,28.599999999999998,42.14,8.38,50.52
118155,0,8100.0,4,255.5,153.25,2.7199999999999998,1.31,1.75,3.06
118156,0,13100.0,3,861.11,141.67,6.8,68.78,4.43,73.21
118170,0,742.0,1,697.75,0.0,5.42,48.0,1.14,49.14
118172,0,12540.0,3,43.67,266.67,3.4,130.28,15.32,145.6
118177,1,10226.851049377,5,159.85,225.0,9.98,38.81,40.45,79.26
118183,0,854.0,1,231.0,0.0,1.86,0.0,15.32,15.32
118185,1,975.231840152177,2,240.33,109.5,20.68,8.25,21.36,29.62
118188,1,1598.0,2,200.0,272.5,21.79,51.27,8.26,59.53
118193,0,1990.0,3,281.67,0.0,6.7,16.61,4.2,20.81
118195,0,3700.0,1,1076.0,99.0,12.12,73.23,33.29,106.52
118199,1,4700.18972165843,3,241.53,222.44,6.84,51.67,0.0,51.67
118200,1,764.200352107521,4,150.0,41.5,6.85,2.43,0.0,2.43
118204,1,12627.34,4,114.96,102.25,5.22,33.01,9.72,42.72
118206,0,4759.0,3,321.67,193.67,6.8100000000000005,39.37,7.56,46.92
118207,0,1600.0,1,340.0,308.0,14.200000000000001,48.26,12.73,60.99
118211,0,4792.662,2,310.88,0.0,35.92,177.46,6.32,183.77
118217,1,1784.0,4,92.5,2.56,12.39,25.74,1.36,27.11
118223,0,4564.94581627703,4,125.0,0.0,8.52,20.99,0.0,20.99
118228,0,902.0,1,335.5,412.0,15.11,137.66,5.0,142.66
118234,0,1680.0,1,588.0,0.0,10.46,10.78,47.12,57.9
118238,1,4038.634155538,5,119.0,0.0,6.2700000000000005,6.87,2.87,9.74
118245,1,2400.0,4,248.0,10.0,6.03,16.64,9.36,26.0
118247,0,6490.05562411784,4,637.5,37.5,58.2,16.76,7.92,24.68
118248,0,3306.93393690166,2,442.0,5.0,35.57,47.0,32.91,79.91
118250,1,1776.67,4,129.0,0.0,33.94,34.6,20.86,55.46
118257,0,7700.0,2,685.0,110.0,7.23,29.49,23.12,52.6
118259,0,6000.0,1,1617.42,55.0,5.22,73.22,37.84,111.06
118264,1,1347.0,6,278.5,6.17,5.9799999999999995,61.06,12.62,73.68
118265,0,2109.17,2,121.38,180.5,8.700000000000001,63.17,7.74,70.91
118268,0,7886.662,1,1092.0,324.0,7.380000000000001,9.73,15.25,24.98
118275,0,5642.0,3,269.95,137.33,28.8,48.3,11.64,59.94
118277,0,4800.0,5,241.49,140.0,52.56,20.93,10.09,31.02
118278,0,11208.75,2,244.83,25.0,7.76,135.57,20.94,156.52
118292,0,7660.0,3,151.67,166.67,17.55,54.84,14.48,69.33
118293,0,2898.34661776789,1,1045.0,160.0,17.619999999999997,63.17,21.69,84.86
118296,0,9600.0,3,416.67,33.33,5.109999999999999,38.41,20.75,59.16
118303,1,831.338,5,29.09,2.4,8.94,31.47,8.76,40.23
118314,0,1300.0,1,369.25,275.0,1.98,19.05,17.89,36.94
118321,0,7363.0,2,273.94,258.0,10.469999999999999,85.16,49.51,134.66
118323,1,383.927130343258,1,0.0,0.0,10.040000000000001,28.42,17.02,45.44
118325,1,3003.720107968,2,495.0,105.0,5.49,34.32,2.76,37.08
118333,0,1190.0,2,240.5,0.0,6.06,8.26,12.84,21.1
118338,0,5880.0,3,399.33,41.67,21.15,23.71,3.78,27.49
118351,0,1461.0,1,772.0,331.0,12.899999999999999,31.66,6.32,37.98
118356,1,4450.0,5,121.53,4.0,21.85,37.01,11.85,48.86
118358,1,1800.0,5,149.0,2.0,3.88,38.9,16.31,55.21
118368,0,3200.0,6,243.67,23.33,3.16,31.86,5.07,36.94
118369,0,1050.0,3,241.67,0.0,3.1999999999999997,48.02,10.66,58.68
118372,0,2717.0,3,81.11,0.0,17.43,87.14,17.25,104.39
118381,1,1255.0,1,842.0,0.0,4.0200000000000005,0.0,0.0,0.0
118383,0,2310.0,3,193.33,80.0,42.86999999999999,19.86,0.0,19.86
118386,0,420.0,4,86.25,55.25,42.95,0.64,1.52,2.16
118387,0,15326.4363098768,4,547.5,39.5,4.48,14.5,2.59,17.09
118392,0,7281.8951933,1,823.34,320.0,141.24999999999997,62.79,50.79,113.58
118393,0,1925.0,1,606.37,0.0,10.580000000000002,276.72,18.04,294.76
118396,1,1049.0,2,259.5,0.0,7.959999999999999,79.9,16.57,96.48
118398,1,1553.0,4,116.25,1.66,9.790000000000001,85.38,6.45,91.82
118403,0,5733.33,4,276.0,113.75,28.18,27.98,19.5,47.48
118405,0,4550.0,1,986.5,160.0,6.92,95.95,35.79,131.74
118406,0,3606.0,2,118.94,37.5,141.66000000000003,11.92,18.58,30.49
118409,0,6200.0,2,801.66,300.0,7.779999999999999,119.08,33.38,152.46
118410,0,2000.0,2,416.5,67.0,27.52,13.14,0.0,13.14
118411,0,3518.662,2,891.58,225.0,39.14,140.14,2.0,142.13
118414,0,2518.0,3,221.67,0.0,8.73,2.8,7.64,10.44
118415,1,548.888311330572,2,45.5,203.0,5.430000000000001,88.5,62.7,151.2
118417,1,1456.0,4,172.5,0.0,3.8600000000000003,42.54,42.63,85.16
118423,0,13242.66,3,368.67,13.33,12.49,58.47,68.43,126.91
118427,0,25650.0,5,672.6,62.07,9.860000000000001,53.77,15.56,69.33
118428,0,2300.0,1,160.0,339.0,78.82,36.24,1.75,37.99
118432,0,1420.0,1,582.0,26.0,7.01,13.71,62.0,75.71
118439,1,5827.0,7,271.43,0.0,6.7,23.27,6.63,29.91
118448,0,5893.34,2,710.08,161.0,8.85,141.93,20.02,161.96
118451,1,871.0,1,315.67,40.0,62.150000000000006,73.12,47.9,121.02
118455,0,2686.0,2,382.0,0.0,7.67,39.76,20.72,60.48
118460,0,4000.0,2,1420.0,375.0,7.05,119.66,3.58,123.24
118461,0,2615.0,2,288.25,0.0,15.879999999999999,51.96,60.36,112.32
118463,1,2520.0,4,198.25,42.5,5.86,14.16,0.0,14.16
118470,0,1499.33,1,627.0,404.0,15.67,114.19,21.81,136.0
118473,0,1149.50946854108,2,359.5,0.0,26.540000000000003,35.38,56.28,91.66
118476,0,2472.0,2,231.67,150.0,115.19,13.62,22.22,35.84
118485,1,1889.0,2,123.75,52.5,6.12,26.52,0.0,26.52
118493,1,491.0,5,178.93,0.0,5.57,0.0,4.54,4.54
118494,1,5306.0,4,186.56,78.0,20.34,53.21,21.55,74.76
118506,0,8928.66488505527,2,875.0,730.0,24.72,121.5,16.82,138.32
118518,1,3618.0,4,235.0,0.0,5.95,3.92,6.25,10.18
118519,1,3096.0,5,218.0,20.0,12.9,48.49,29.62,78.11
118522,1,1300.0,7,47.57,0.3,12.0,27.77,11.07,38.83
118523,0,1303.5,2,230.54,113.54,13.55,120.35,5.42,125.78
118528,0,5213.662,5,272.6,5.0,27.7,19.44,11.73,31.16
118534,0,1640.0,1,760.0,0.0,19.9,3.69,0.0,3.69
118547,0,811.0,2,310.5,192.5,19.04,58.61,22.46,81.08
118551,1,3380.0,5,88.0,215.0,6.73,44.76,17.7,62.46
118555,1,1298.0,4,140.0,0.0,3.1100000000000003,33.99,34.02,68.01
118559,1,1376.96964877632,2,469.38,25.0,5.4399999999999995,10.82,0.0,10.82
118562,0,2662.0,2,430.16,125.0,16.8,39.38,0.0,39.38
118565,0,5300.0,1,732.75,102.0,6.869999999999999,144.16,38.96,183.12
118567,1,1983.0,4,200.25,5.0,4.380000000000001,3.48,3.0,6.48
118570,1,6166.67,3,427.0,315.0,9.530000000000001,23.67,63.76,87.43
118574,0,3571.0,2,210.58,300.0,13.04,21.14,31.41,52.56
118578,0,3710.0,5,197.4,42.0,6.379999999999999,16.49,11.41,27.9
118586,1,2360.0,4,137.5,0.0,3.3600000000000003,24.32,7.22,31.54
118597,0,4100.0,5,164.0,0.0,20.580000000000002,16.58,9.02,25.6
118602,0,720.0,1,182.66,180.0,33.67,23.45,25.75,49.2
118607,0,1260.0,5,130.0,0.0,6.7,13.99,1.65,15.65
118620,0,3750.0,2,442.0,134.5,17.25,37.33,10.69,48.02
118624,1,995.709106776761,1,185.0,0.0,6.58,5.0,10.49,15.49
118626,0,1408.33,2,275.0,30.0,3.04,15.36,14.65,30.02
118636,1,694.0,1,500.0,0.0,7.92,115.5,82.0,197.5
118638,0,16966.67,3,575.0,0.0,8.870000000000001,3.87,25.22,29.09
118640,0,2846.25,2,297.02,196.93,32.879999999999995,11.62,6.78,18.39
118642,0,7280.0,5,244.0,0.0,20.33,93.32,4.45,97.77
118644,0,3780.0,8,92.5,0.0,2.82,29.6,3.95,33.54
118650,0,2500.0,6,216.67,0.0,7.7299999999999995,27.62,23.78,51.4
118653,1,3030.0,4,157.5,25.0,28.330000000000002,11.58,1.25,12.83
118656,0,6925.66,3,456.67,161.67,19.16,36.41,13.0,49.4
118663,0,4267.14481787936,5,274.2,0.0,6.75,20.62,6.62,27.24
118674,0,1343.33,1,550.0,10.0,4.33,2.89,11.96,14.85
118677,0,4388.0,1,912.0,208.0,3.0999999999999996,25.46,17.92,43.38
118684,0,8683.79999999999,2,489.21,275.0,21.8,107.04,36.07,143.11
118685,1,5957.33,3,384.38,26.67,9.219999999999999,47.79,14.14,61.92
118694,0,3219.82746821889,2,390.0,262.5,9.34,9.85,6.11,15.96
118696,0,1854.0,2,362.88,191.42,15.81,39.92,47.94,87.85
118697,1,840.0,5,56.47,0.0,11.52,5.69,1.27,6.96
118703,0,1120.0,2,305.5,357.5,70.95,0.0,30.64,30.64
118704,0,1300.0,2,337.5,0.0,4.32,19.3,43.2,62.5
118711,0,2783.37280203614,4,414.0,0.0,34.28,14.38,17.86,32.24
118712,0,3000.0,4,258.5,152.5,6.779999999999999,35.73,61.51,97.24
118720,1,1921.67,6,153.33,0.0,8.63,18.54,7.84,26.38
118728,0,1400.0,1,553.0,0.0,4.95,58.39,88.25,146.64
118731,0,4131.526,2,343.07,1.04,10.93,163.18,14.5,177.68
118732,1,2425.9322189134,5,175.0,0.0,20.07,3.19,1.74,4.93
118733,0,2739.0,1,294.0,215.56,10.27,42.4,10.0,52.4
118740,0,2376.0,1,937.67,517.85,21.830000000000002,188.75,47.52,236.27
118749,1,1554.0,4,74.29,166.25,26.4,36.33,22.06,58.39
118752,0,5600.0,1,1776.67,305.0,12.68,112.66,26.0,138.66
118757,0,5058.49053832,2,1171.66,17.5,18.21,150.74,25.82,176.56
118765,1,0.0,1,354.0,263.0,17.55,122.91,55.06,177.97
118767,0,2530.0,1,239.25,498.0,9.91,14.02,5.25,19.27
118768,0,1906.0,1,1027.0,700.0,17.99,68.0,23.0,91.0
118771,1,3380.0,3,300.33,0.0,2.73,33.9,2.33,36.23
118806,1,2240.0,5,69.33,28.0,6.23,31.8,7.02,38.82
118807,1,2953.8,2,449.88,103.8,79.23,45.17,9.88,55.05
118812,1,2601.0,2,484.5,234.5,13.59,13.16,18.81,31.97
118813,0,4610.662,1,942.0,39.0,9.19,76.79,117.71,194.5
118821,1,197.0,1,198.0,18.0,27.9,41.67,15.35,57.02
118825,1,1247.0,3,238.33,6.67,6.840000000000001,84.24,2.78,87.02
118828,1,698.0,2,245.0,0.0,20.57,2.14,3.48,5.62
118833,1,835.0,1,252.0,72.0,5.38,21.25,10.23,31.48
118837,0,6891.67,5,366.0,52.8,8.43,25.75,1.79,27.54
118845,0,1824.0,2,247.42,1.38,11.450000000000001,61.44,5.78,67.23
118846,0,3750.5,2,565.0,115.0,46.919999999999995,75.85,3.72,79.57
118848,1,718.0,1,167.0,0.0,5.8100000000000005,43.59,46.13,89.72
118851,0,5701.662,4,130.0,41.25,2.39,27.52,8.0,35.52
118861,0,6777.97,3,311.0,117.33,28.63,41.22,23.77,64.99
118865,1,691.0,3,69.0,2.0,10.19,3.33,72.17,75.5
118882,0,7760.0,5,400.67,42.0,7.050000000000001,3.15,19.8,22.95
118895,1,530.0,3,202.98,11.67,34.46,24.41,27.48,51.89
118898,0,2645.0,3,96.67,33.33,7.48,0.0,4.0,4.0
118956,1,420.0,3,31.78,0.0,43.11,16.53,0.0,16.53
118962,1,169.0,6,174.83,0.0,3.33,24.82,0.0,24.82
118973,0,1257.0,1,810.0,84.83,5.34,118.82,35.0,153.82
118983,0,2277.0,2,175.0,200.0,5.11,36.28,0.0,36.28
118987,1,0.0,7,220.0,0.0,3.8000000000000003,26.38,8.15,34.53
118989,0,1200.0,1,125.07,0.0,15.319999999999999,47.3,46.81,94.11
118991,1,1520.46,3,148.0,0.0,9.71,20.36,22.42,42.79
118994,1,1005.0,1,326.0,0.0,28.72,146.69,134.44,281.13
119000,0,5244.83,4,64.36,0.0,34.38,45.4,7.23,52.63
119004,0,2426.662,5,88.23,110.07,25.35,63.19,6.16,69.35
119008,1,803.0,1,221.0,0.5,6.52,15.68,89.6,105.28
119011,0,3500.0,2,308.0,235.0,8.459999999999999,58.77,134.87,193.64
119020,0,1370.27252943518,2,310.0,10.0,4.960000000000001,13.52,7.78,21.29
119022,0,10460.0,5,339.6,62.6,7.52,0.31,3.7,4.0
119023,1,1000.0,4,208.5,1.0,9.42,49.7,26.46,76.16
119028,0,7583.324,7,254.29,0.15,5.71,23.29,2.46,25.75
119032,0,5402.43,3,453.94,112.17,14.61,17.18,13.81,30.98
119050,1,269.361617499186,4,200.0,0.0,2.49,7.98,10.96,18.94
119059,0,4000.0,4,517.0,153.75,9.56,40.14,6.88,47.02
119062,1,1433.6,5,112.6,5.0,8.04,21.6,0.0,21.6
119075,0,8701.66,3,235.0,116.67,94.24000000000001,45.42,19.65,65.07
119077,0,6133.34,5,214.15,28.0,4.89,7.23,1.01,8.25
119083,1,2772.462,9,71.0,0.0,5.1899999999999995,13.09,3.64,16.73
119085,0,9418.0,5,165.23,5.2,26.94,14.57,3.77,18.35
119093,0,3300.0,3,260.56,91.67,30.339999999999996,68.55,5.62,74.17
119096,0,5180.0,2,55.0,0.0,97.98,79.02,20.16,99.18
119097,1,1292.0,8,118.12,3.12,7.460000000000001,92.58,6.68,99.26
119100,0,4126.276,6,56.83,0.0,17.95,37.78,1.92,39.71
119101,0,5250.0,1,1149.0,50.0,10.5,82.13,4.85,86.98
119104,1,681.0,1,203.5,21.0,7.190000000000001,95.02,7.23,102.25
119108,1,884.0,2,271.5,0.0,39.86,41.61,14.14,55.76
119115,0,1400.0,4,330.0,0.0,9.489999999999998,31.55,1.85,33.4
119119,0,3736.67,5,118.6,78.0,30.550000000000004,14.68,7.58,22.26
119121,0,5156.662,4,184.75,125.0,41.28,52.0,4.08,56.08
119136,0,1457.0,2,253.5,136.5,29.76,21.66,6.43,28.08
119138,0,3780.0,6,146.67,36.67,33.55,18.96,2.38,21.34
119139,0,280.0,2,320.0,82.5,9.84,6.55,22.5,29.05
119143,0,1333.0,1,393.42,250.0,50.53,0.0,5.65,5.65
119144,1,1240.0,2,116.42,12.5,5.53,16.96,2.72,19.69
119153,0,1032.0,1,285.0,0.0,40.790000000000006,35.96,6.33,42.29
119156,0,1423.338,3,223.33,0.0,8.27,11.39,0.36,11.75
119158,0,3900.0,2,543.5,429.0,19.259999999999998,63.24,10.59,73.83
119163,0,4949.34148427071,1,655.0,600.0,8.309999999999999,70.51,12.3,82.81
119164,0,4200.0,3,359.45,166.67,6.82,33.17,11.78,44.95
119174,1,6000.0,5,194.0,0.0,11.490000000000002,59.58,5.32,64.9
119185,1,1713.0,6,122.0,3.17,17.79,6.53,3.4,9.94
119192,0,1338.75790381388,4,65.0,0.0,29.71,6.1,8.04,14.14
119196,0,7822.75,4,365.22,101.25,3.87,26.33,6.88,33.21
119205,0,2879.08,2,153.0,48.5,9.05,96.48,8.01,104.48
119208,0,3497.992,3,308.33,156.67,19.74,27.0,5.17,32.17
119216,0,5310.31433984899,1,1053.0,95.33,5.109999999999999,21.5,14.9,36.4
119217,0,3580.0,2,622.0,7.5,44.029999999999994,73.34,19.5,92.84
119224,0,3440.0,3,116.67,43.33,7.3100000000000005,15.61,3.97,19.59
119242,1,5156.676,7,257.14,0.0,6.5,27.05,9.87,36.93
119244,1,1260.42,2,222.75,25.0,6.1499999999999995,16.76,21.26,38.02
119260,0,2466.0,5,130.0,0.0,24.05,7.07,7.74,14.81
119265,1,1350.0,3,258.33,0.0,91.11,31.0,4.95,35.95
119268,1,2380.0,5,177.8,2.0,6.55,38.11,7.31,45.42
119272,1,870.649816468396,1,126.0,10.0,2.48,12.02,18.23,30.25
119275,1,3360.0,2,367.5,0.0,5.68,15.38,12.18,27.56
119276,0,5263.538,6,185.67,0.0,20.32,1.64,1.58,3.22
119277,0,3220.0,2,470.0,0.0,8.46,70.06,9.59,79.65
119283,1,873.485586977483,2,216.0,0.0,2.5300000000000002,37.72,28.72,66.44
119289,1,775.0,5,254.67,0.0,2.4299999999999997,16.49,4.1,20.6
119297,0,4462.17,2,895.46,255.5,9.67,37.28,10.91,48.18
119299,0,5712.0,4,243.42,25.0,33.75,77.89,4.33,82.22
119300,1,280.0,1,210.5,0.0,4.04,0.0,1.07,1.07
119301,0,2076.0,3,238.33,0.0,10.01,4.2,0.71,4.9
119304,0,1500.0,1,631.0,10.0,18.02,165.36,29.58,194.94
119309,1,1075.0,5,33.0,0.0,24.520000000000003,23.14,2.26,25.4
119319,1,704.185859639008,3,198.33,18.33,36.0,55.25,10.48,65.73
119324,0,5400.0,3,297.0,45.0,44.650000000000006,2.31,4.05,6.36
119327,0,2071.0,1,224.17,55.0,8.07,49.66,1.08,50.74
119329,0,2100.0,2,295.0,62.5,10.1,40.8,10.83,51.64
119331,0,1900.0,5,176.6,0.0,18.82,33.19,1.16,34.35
119345,1,2595.47347672246,3,482.0,0.0,4.47,32.2,3.94,36.15
119346,0,5310.0,5,238.8,29.0,4.72,34.34,5.15,39.49
119347,0,1278.22415449573,1,630.0,0.0,10.5,8.35,5.4,13.75
119348,0,4333.33,4,649.5,127.5,2.34,24.1,6.67,30.76
119355,1,5065.1279424,2,262.5,37.92,3.89,20.11,7.76,27.86
119356,0,4099.16198275767,5,110.0,97.2,7.23,7.53,4.64,12.17
119358,0,1920.0,1,810.0,155.0,6.690000000000001,35.81,1.08,36.89
119368,1,1702.9711203,3,420.0,0.0,7.800000000000001,37.94,8.08,46.02
119371,0,4900.0,1,1080.32,0.0,5.4,160.83,2.12,162.95
119373,0,4916.67,3,298.33,92.67,50.27,13.86,5.01,18.88
119374,0,1456.0,1,1028.25,441.0,4.46,0.0,6.48,6.48
119375,0,3400.0,2,429.16,103.5,8.71,63.3,7.1,70.4
119379,0,7294.67,3,441.67,12.67,7.81,70.29,14.15,84.44
119380,0,5500.0,5,361.14,35.2,17.97,6.84,5.1,11.94
119382,1,3909.0,3,329.96,77.33,39.53,0.4,1.58,1.98
119383,0,3900.0,5,222.0,52.0,23.180000000000003,27.53,4.44,31.96
119384,1,715.0,1,248.0,5.0,8.0,12.96,7.84,20.8
119391,1,2200.0,5,206.0,15.0,21.009999999999998,7.59,1.4,8.99
119394,0,3400.0,3,335.0,3.33,3.71,39.05,17.17,56.22
119400,0,9260.0,3,753.33,333.33,21.7,64.24,4.32,68.56
119405,0,5902.0,1,457.0,0.0,10.23,10.31,8.63,18.94
119406,0,1950.0,5,163.4,36.0,6.380000000000001,5.64,3.62,9.26
119412,0,2615.3,2,260.09,282.5,108.33999999999999,50.54,2.91,53.46
119417,0,1422.0,1,536.75,335.0,6.47,95.83,46.87,142.7
119421,0,1600.0,1,765.0,530.0,13.41,1.63,2.63,4.26
119425,1,700.0,4,52.75,0.0,5.5,56.12,8.55,64.68
119429,1,841.0,1,131.5,27.0,63.05,8.6,9.99,18.59
119433,1,4340.0,2,250.0,15.0,7.880000000000001,43.31,19.24,62.55
119435,0,12600.0,8,405.62,36.29,7.98,54.03,4.69,58.72
119452,0,1993.33,2,282.0,40.0,7.210000000000001,36.28,6.52,42.8
119454,0,5180.0,4,154.0,85.25,29.14,8.85,1.34,10.19
119456,0,2860.0,5,176.4,20.0,4.92,27.56,9.83,37.39
