"eventid","hhnum","whogotpnum","athome","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnap_flag","placesnaptype","free","free_flag","totalpaid","totalpaid_flag","receiptreportedbp","receiptreportedph","receiptobserved","couponsreported","couponsobserved","loyaltycard","storesavings","couponsgeneral","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_snapamt","snapamt_flag","ebt_tanf","ebt_tanfamt","ebt_unk","ebt_unkamt","wic","wicamt","wicamt_flag","giftcard","paytype_flag","itemstot","itemsscanned","itemsbook","itemsblue","itemsreceipt","nummissprices","iteminfotype","reportmethod","booktype","bookpnum","startdate_flag","scandate_flag","abletoscanbp","abletoscanph","practice_flag","manualmatch_flag","moved_flag","multplaces_flag"
56637,100076,1,1,12/1/2012,0,11,4,0,1160915,1,,121,,,,,3,2.67969747045727,3.741,8.75,-996,-996,1,0,"SS",0,0,189.02,0,1,1,1,0,0,0,1,0,2,1,0,0,0,1,177.82,0,0,-996,0,-996,0,-996,-996,0,0,50,47,0,0,3,,1,6,"Primary",1,0,0,2,0,0,0,0,0
64742,100076,1,1,12/2/2012,0,11,5,0,3000279,1,,121,,,,,0,4.45743666517157,5.55,14.2,-996,-996,0,0,".V",0,0,45.19,0,1,-996,1,0,0,0,0,0,1,0,0,0,0,1,45.19,0,0,-996,0,-996,0,-996,-996,0,0,14,13,0,0,1,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
32888,100083,1,1,8/29/2012,0,8,2,0,1095950,1,,121,,,,,3,5.24267338965799,6.308,10.57,-996,-996,1,0,"SS",0,0,70.06,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,28,26,2,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
33586,100083,1,1,8/30/2012,0,8,3,0,,1,,105,0,0,0,1,9,,,,,,0,0,".V",1,0,0,0,,0,0,,0,,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,5,0,0,,5,5,"Primary",1,0,0,1,0,0,1,0,0
37088,100088,1,1,9/12/2012,0,9,1,0,3000097,2,,201,,,,,4,0.524447069717246,1.071,3.87,0.688,13.27,0,0,".V",0,0,50.75,0,1,1,3,0,,0,,,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,3,0,5,0,,2,6,"Primary",1,0,0,3,0,0,0,0,0
37094,100088,1,1,9/13/2012,0,9,2,0,1103690,1,,121,,,,,3,0.569130890535171,0.966,3.38,0.817,15.93,1,0,"SS",0,0,199.43,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,62,50,7,4,1,,1,6,"Primary",1,0,0,2,0,0,0,0,0
15794,100093,1,1,6/21/2012,0,6,3,0,1123040,1,,121,,,,,3,1.38602533845953,1.821,5.83,-996,-996,1,0,"SS",0,0,86.03,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,36,19,8,1,8,,1,6,"Primary",1,0,0,1,0,0,0,0,0
16014,100093,1,1,6/24/2012,0,6,6,0,1173973,1,,119,,,,,3,0.715173690507741,0.803,2.4,0.803,15.42,1,0,"CO",0,0,9.77,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
16015,100093,1,1,6/25/2012,0,6,7,0,1087790,1,,122,,,,,3,2.54444117591742,2.604,7.8,-996,-996,1,0,"SM",0,0,13.33,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,7,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
33683,100095,1,1,9/1/2012,0,9,1,0,1135321,1,,122,,,,,3,0.297061954677479,0.566,2.52,0.396,7.75,1,0,"SM",0,0,49.79,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,26,24,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
41211,100104,2,1,9/28/2012,0,9,4,0,1017638,1,,122,,,,,3,1.31543650053114,1.837,5.65,-996,-996,1,0,"SM",0,0,97.72,0,,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,21,21,0,0,0,,1,6,"Adult",2,0,0,1,0,0,0,0,0
7457,100106,1,1,5/10/2012,0,5,1,0,1025323,1,,121,,,,,3,2.05173432991974,3.108,8.38,-996,-996,1,0,"SS",0,0,90.47,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,17,13,1,1,2,,1,6,"Primary",1,0,0,2,0,0,0,0,0
36194,100106,1,1,5/16/2012,0,5,7,0,1025323,1,,121,,,,,3,2.05173432991974,3.108,8.38,-996,-996,1,0,"SS",0,0,29.96,0,1,-996,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,7,0,1,0,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
14425,100107,1,1,6/15/2012,0,6,1,0,1116418,1,,103,,,,,3,0.280893168283866,0.418,1.73,0.294,5.22,1,0,"CS",0,0,4.17,0,1,1,3,0,,0,,,1,0,0,0,0,1,4.17,0,0,-996,0,-996,0,-996,-996,0,0,3,0,0,3,0,,2,6,"Primary",1,0,0,1,0,0,0,0,0
47670,100110,1,1,10/19/2012,0,10,2,0,1041385,1,,122,,,,,3,3.91266319326173,4.235,9.27,-996,-996,1,0,"SM",0,0,14.2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,14.2,1,0,-996,0,-996,0,-996,-996,0,0,7,5,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
21787,100114,1,1,7/22/2012,0,7,1,0,1104922,1,,122,0,0,0,1,3,0.815970921449075,1.519,3.82,1.005,19.77,1,0,"SM",0,0,15.78,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,0,0,8,0,,1,6,"Primary",1,0,0,3,1,0,0,0,0
18775,100128,1,1,7/8/2012,0,7,5,0,1151303,1,,121,,,,,3,2.15922368099187,3.324,6.03,-996,-996,1,0,"SS",0,0,50.18,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,0,0,4,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
15846,100132,1,1,6/20/2012,0,6,1,0,1075830,1,,121,,,,,3,0.763113125870734,1,4.83,0.915,17.78,1,1,"SS",0,0,26.25,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,26.25,0,0,-996,0,-996,0,-996,-996,0,0,26,0,0,0,26,,1,6,"Primary",1,0,0,3,0,0,0,0,0
15851,100132,1,1,6/22/2012,0,6,3,0,1173726,1,,121,,,,,3,0.4454256636096,0.615,2.87,0.552,10.68,1,0,"SS",0,0,11.94,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,11.94,0,0,-996,0,-996,0,-996,-996,0,0,3,0,0,0,3,,1,6,"Primary",1,0,0,3,0,0,0,0,0
18575,100135,2,1,7/8/2012,0,7,2,0,1004671,1,,122,,,,,3,2.84104561390281,3.313,7.23,-996,-996,1,0,"SM",0,0,165.02,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,165.02,1,0,-996,0,-996,0,-996,-996,0,0,122,107,0,0,15,,1,6,"Adult",2,0,0,1,0,0,0,0,0
19375,100135,2,1,7/11/2012,0,7,5,0,1016724,1,,122,,,,,3,4.21789157274467,4.975,10.47,-996,-996,1,0,"SM",0,0,19.4,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,-996,-996,0,-996,0,-996,1,19.4,0,0,0,6,6,0,0,0,,1,6,"Adult",2,0,0,1,0,0,0,0,0
39696,100135,2,1,7/11/2012,0,7,5,0,1016724,1,,122,,,,,3,4.21789157274467,4.975,10.47,-996,-996,1,0,"SM",0,0,10.85,0,1,-996,1,0,0,1,1,0,2,1,0,0,0,0,-996,-996,0,-996,0,-996,1,10,0,0,0,5,0,4,0,1,,1,2,"Adult",2,0,0,1,-996,0,0,0,0
26259,100138,1,1,8/6/2012,0,8,3,0,1085893,1,,102,,,,,3,1.72724989048506,2.384,7.45,-996,-996,1,0,"CO",0,0,46.44,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,46.44,0,0,-996,0,-996,0,-996,-996,0,7,17,15,2,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
26263,100138,2,1,8/6/2012,0,8,3,0,1079697,1,,121,,,,,3,0.351069174940896,0.494,3.98,0.494,10.12,1,0,"SS",0,0,32.44,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,23,15,0,6,2,,1,6,"Adult",2,0,0,2,0,0,0,0,0
27004,100138,2,1,8/10/2012,0,8,7,0,1079697,1,,121,,,,,3,0.351069174940896,0.494,3.98,0.494,10.12,1,0,"SS",0,0,48.67,0,,1,1,,0,,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,25,21,0,0,4,,1,6,"Adult",2,0,0,,0,0,0,0,0
51749,100140,1,1,7/26/2012,0,7,2,0,1106430,1,,121,,,,,4,6.92131621956625,9.022,14.1,-996,-996,1,0,"SS",0,0,6.35,0,0,-996,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,1,"Primary",1,0,0,1,-996,0,0,0,0
51751,100140,1,1,7/29/2012,0,7,5,0,1165511,1,,122,,,,,3,0.35430665164568,0.371,1,0.371,7.6,1,0,"SM",0,0,8.77,0,1,-996,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,0,3,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
51753,100140,1,1,7/29/2012,0,7,5,0,1105036,1,,122,,,,,3,1.9336996526949,2.743,6.42,-996,-996,1,0,"SM",0,0,29.95,0,0,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,12,0,0,0,12,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
51754,100140,1,1,7/30/2012,0,7,6,0,1165511,1,,122,,,,,3,0.35430665164568,0.371,1,0.371,7.6,1,0,"SM",0,0,6.75,0,,-996,0,,,,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,1,"Primary",1,0,0,,-996,0,0,0,0
45370,100146,1,1,10/14/2012,0,10,1,0,,3,,313,,,,,-996,,,,,,0,0,".V",1,1,0,0,,0,0,,0,,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,3,3,0,0,0,,5,3,"Primary",1,0,0,,0,0,1,0,0
45373,100146,1,1,10/15/2012,0,10,2,0,1151828,1,,121,0,0,0,1,3,0.307888252074942,0.401,1.9,0.4,7.57,1,0,"SS",0,0,14.17,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,,0,0,0,0,0
46593,100146,1,1,10/17/2012,0,10,4,0,1157745,1,,121,,,,,4,3.27177874330823,4.696,10.97,-996,-996,1,0,"SS",0,0,27.46,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,7,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
6769,100148,1,1,5/6/2012,0,5,2,0,1095007,1,,122,,,,,3,2.59397342764212,3.311,9.62,-996,-996,1,0,"SM",0,0,6.87,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,1,1,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7271,100148,1,1,5/8/2012,0,5,4,0,1170030,1,,121,,,,,3,1.68005944597375,1.929,6.53,-996,-996,1,0,"SS",0,0,12.27,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7279,100148,3,1,5/8/2012,0,5,4,0,1043085,1,,122,,,,,3,0.668765951975507,0.977,3.68,0.977,18.95,1,0,"SM",0,0,40.42,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,0,0,6,3,,1,6,"Adult",3,0,0,3,0,0,0,0,0
44771,100150,2,1,10/13/2012,0,10,1,0,1034429,1,,121,,,,,3,1.39715558704234,1.978,5.13,-996,-996,1,0,"SS",0,0,1.54,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Adult",2,0,0,1,0,0,0,0,0
44772,100150,3,1,10/13/2012,0,10,1,0,1086425,1,,122,,,,,3,1.03045176184364,1.259,3.78,-996,-996,1,0,"SM",0,0,6.59,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,5,0,0,0,,1,6,"Adult",3,0,0,1,0,0,0,0,0
45857,100150,2,1,10/15/2012,0,10,3,0,1034429,1,,121,,,,,3,1.39715558704234,1.978,5.13,-996,-996,1,0,"SS",0,0,9.48,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Adult",2,0,0,1,0,0,0,0,0
45858,100150,3,1,10/15/2012,0,10,3,0,1086425,1,,122,,,,,3,1.03045176184364,1.259,3.78,-996,-996,1,0,"SM",0,0,3.68,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,6,"Adult",3,0,0,1,0,0,0,0,0
46759,100150,2,1,10/18/2012,0,10,6,0,1086425,1,,122,,,,,3,1.03045176184364,1.259,3.78,-996,-996,1,0,"SM",0,0,14.44,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,5,0,0,1,,1,6,"Adult",2,0,0,1,0,0,0,0,0
46762,100150,3,1,10/18/2012,0,10,6,0,1086425,1,,122,,,,,3,1.03045176184364,1.259,3.78,-996,-996,1,0,"SM",0,0,4.4,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Adult",3,0,0,1,0,0,0,0,0
15328,100151,1,1,6/20/2012,0,6,2,0,1138158,1,,106,,,,,3,44.1778343324935,53.678,62.77,-996,-996,1,0,"CO",0,0,16.65,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,16.65,0,0,-996,0,-996,0,-996,-996,0,0,18,14,0,0,4,,1,6,"Primary",1,0,0,1,0,0,0,0,0
16127,100151,1,1,6/21/2012,0,6,3,0,1106557,1,,122,,,,,3,36.933069972647,43.53,52.43,-996,-996,1,0,"SM",0,0,7.76,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
16137,100151,2,1,6/22/2012,0,6,4,0,1143588,1,,122,,,,,3,2.40353066011944,4.205,8.17,-996,-996,1,0,"SM",0,0,21.25,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,4,0,1,1,,1,6,"Adult",2,0,0,2,0,0,0,0,0
16138,100151,2,1,6/22/2012,0,6,4,0,1015508,1,,121,,,,,3,3.27142250197771,4.581,8.5,-996,-996,1,0,"SS",0,0,5.45,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Adult",2,0,0,1,0,0,0,0,0
28892,100151,2,1,6/20/2012,0,6,2,0,1106557,1,,122,,,,,3,36.933069972647,43.53,52.43,-996,-996,1,0,"SM",0,0,57.92,0,1,-996,1,0,0,0,1,0,1,0,0,0,0,1,57.92,0,0,-996,0,-996,0,-996,-996,0,0,37,16,0,0,21,,1,2,"Adult",2,0,0,,-996,0,0,0,0
17381,100155,1,1,7/1/2012,0,6,4,0,1017101,1,,121,,,,,3,4.76356223112152,6.659,14.93,-996,-996,1,0,"SS",0,0,143.43,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,27,20,0,0,7,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45499,100155,1,1,7/4/2012,0,6,7,0,1003202,1,,122,,,,,3,22.8701975954814,26.108,40.98,-996,-996,1,0,"SM",0,0,21.38,0,0,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,9,6,0,0,3,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
24077,100158,1,1,7/20/2012,0,7,3,0,1053904,1,,121,,,,,3,1.20731906388518,1.578,4.52,-996,-996,1,0,"SS",0,0,26.85,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,0,0,1,4,,1,6,"Primary",1,0,0,3,0,0,0,0,0
24079,100158,8,1,7/20/2012,0,7,3,0,1157344,1,,122,,,,,3,0.379800655600215,0.543,2.17,0.543,10.52,1,0,"SM",0,0,10.4,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,0,0,10,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
24091,100158,8,1,7/19/2012,0,7,2,0,1157344,1,,122,,,,,3,0.379800655600215,0.543,2.17,0.543,10.52,1,0,"SM",0,0,26.55,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,11,0,0,11,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
24094,100158,8,1,7/24/2012,0,7,7,0,1157344,1,,122,,,,,3,0.379800655600215,0.543,2.17,0.543,10.52,1,0,"SM",0,0,46.65,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,18,0,0,15,3,,1,6,"Primary",1,0,0,3,0,0,0,0,0
24109,100158,2,1,7/22/2012,0,7,5,0,1061059,1,,122,,,,,3,0.793342844483496,1.166,4.77,1.059,20.9,1,0,"SM",0,0,45.67,0,1,1,1,0,0,1,1,0,2,1,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,25,0,0,0,25,,1,6,"Adult",2,0,0,3,0,0,0,0,0
62482,100159,1,1,11/15/2012,0,11,7,0,1150421,1,,121,,,,,4,4.08642953859922,5.977,14.68,-996,-996,1,0,"SS",0,0,25,2,1,-996,0,0,,0,,,1,0,0,0,0,1,,0,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,2,1,"Primary",1,0,0,2,-996,0,0,0,0
62483,100159,1,1,11/9/2012,0,11,1,0,1087716,1,,103,,,,,3,0.251215167039492,0.352,2.38,0.352,6.32,1,0,"CS",0,0,6,0,0,-996,0,0,,0,,,1,0,0,0,0,1,6,0,0,-996,0,-996,0,-996,-996,0,0,3,0,1,2,0,,2,1,"Primary",1,0,0,3,-996,1,0,0,0
62484,100159,1,1,11/15/2012,0,11,7,0,1020571,1,,122,,,,,3,2.19531405962212,3.675,7.7,-996,-996,1,0,"SM",0,0,33.54,0,1,-996,1,0,0,0,0,0,1,0,0,0,0,1,33.54,0,0,-996,0,-996,0,-996,-996,0,0,6,3,0,0,3,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
34064,100162,1,1,9/2/2012,0,9,2,0,1166810,1,,122,,,,,3,0.472645865043849,0.478,1.27,0.478,9.18,1,0,"SM",0,0,12.95,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,5,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
34066,100162,1,1,9/4/2012,0,9,4,0,1166810,1,,122,,,,,3,0.472645865043849,0.478,1.27,0.478,9.18,1,0,"SM",0,0,2.08,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
29383,100163,1,1,8/17/2012,0,8,1,0,1133158,1,,121,,,,,3,5.7697472323807,6.664,15.82,-996,-996,1,0,"SS",0,0,9.16,0,,1,1,0,0,0,0,0,1,0,0,0,0,1,9.16,0,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
29397,100163,2,1,8/18/2012,0,8,2,0,1128408,1,,121,,,,,3,8.35799631439486,11.641,17.97,-996,-996,1,0,"SS",0,0,87.45,0,,1,0,0,,1,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,25,25,0,0,0,,2,5,"Adult",2,0,0,1,0,0,1,0,0
31038,100163,1,1,8/22/2012,0,8,6,0,1035643,1,,121,0,0,0,1,3,2.32924987941102,3.193,10.82,-996,-996,1,0,"SS",0,0,20.97,0,,1,1,0,0,0,0,0,1,0,0,0,0,1,20.97,0,0,-996,0,-996,0,-996,-996,0,0,19,16,2,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
71035,100163,1,1,8/23/2012,0,8,7,0,,1,,103,0,0,1,0,9,,,,,,0,0,".V",0,0,2.18,0,,-996,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,2,1,"Primary",1,0,0,1,-996,0,1,0,0
36161,100167,2,1,5/12/2012,0,5,3,0,1051853,1,,122,,,,,3,0.643752289033541,0.797,2.25,0.797,15.55,1,0,"SM",0,3,30.32,0,1,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,1,12,0,0,0,12,,1,2,"Adult",2,0,0,3,-996,0,0,0,0
10537,100174,1,1,5/24/2012,0,5,1,0,1123737,1,,121,,,,,3,6.19766601190525,7.325,11.83,-996,-996,1,0,"SS",0,0,27.75,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,27.75,0,0,-996,0,-996,0,-996,-996,0,0,6,1,0,0,5,,1,6,"Primary",1,0,1,3,0,0,0,0,0
10543,100174,1,1,5/24/2012,0,5,1,0,1168002,1,,122,,,,,3,5.00813582090277,5.738,9.92,-996,-996,1,0,"SM",0,0,23.51,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,23.51,0,0,-996,0,-996,0,-996,-996,0,6,9,0,0,0,9,,1,6,"Primary",1,0,0,1,0,0,0,0,0
10547,100174,1,1,5/24/2012,0,5,1,0,,1,,105,,,,,2,,,,,,0,0,".V",0,0,6.6,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,1,1,0,,2,5,"Primary",1,0,0,1,1,0,0,0,0
11397,100174,1,1,5/24/2012,0,5,1,0,1123737,1,,121,,,,,3,6.19766601190525,7.325,11.83,-996,-996,1,0,"SS",0,0,35.09,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,35.09,1,0,-996,0,-996,0,-996,-996,0,0,16,1,0,0,15,,1,6,"Primary",1,0,1,3,0,0,0,0,0
70869,100183,1,1,10/26/2012,0,10,2,0,1027079,1,,121,,,,,3,13.3999529755372,20.382,26.72,-996,-996,1,0,"SS",0,0,,0,,-996,0,0,,0,,,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,2,1,"Primary",1,0,0,3,-996,0,0,0,0
70872,100183,1,1,10/29/2012,0,10,5,0,1128733,1,,122,,,,,3,1.40068234575001,1.745,5.17,-996,-996,1,0,"SM",0,0,18.69,0,,-996,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,7,1,0,2,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
24213,100186,1,1,7/27/2012,0,7,3,0,1111362,1,,121,,,,,3,0.962463688719776,1.139,5.53,1.13,23.35,1,0,"SS",0,0,40.29,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
24215,100186,1,1,7/29/2012,0,7,5,0,1174421,1,,121,,,,,4,1.35425379427856,1.551,4.73,-996,-996,1,1,"SS",0,0,111.16,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,41,39,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
24216,100186,1,1,7/29/2012,0,7,5,0,1045402,1,,119,,,,,3,0.615620217745379,0.903,4.62,0.667,14.02,1,0,"CO",0,0,4.57,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,2,1,,1,6,"Primary",1,0,0,3,0,0,0,0,0
35956,100188,1,1,9/10/2012,0,9,4,0,1171388,1,,122,,,,,3,1.11832734641327,1.531,4.68,-996,-996,1,0,"SM",0,0,27.75,0,,1,1,0,0,1,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,18,14,1,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
35957,100188,1,1,9/10/2012,0,9,4,0,1169371,1,,121,,,,,3,1.40881313462307,1.471,4.47,-996,-996,1,0,"SS",0,0,38.57,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,1,2,0,6,,1,6,"Primary",1,0,0,1,0,0,0,0,0
43928,100192,1,1,10/9/2012,0,10,1,0,,3,,313,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,0,0,1,0,,5,5,"Primary",1,0,0,3,0,0,0,0,0
43929,100192,1,1,10/9/2012,0,10,1,0,1002696,1,,123,,,,,3,1.57948716387305,2.262,6.08,-996,-996,1,0,"SS",0,0,264.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,264.6,0,0,-996,0,-996,0,-996,-996,0,0,27,24,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45044,100192,1,1,10/12/2012,0,10,4,0,1039857,1,,121,,,,,3,1.88840374537516,2.782,6.58,-996,-996,1,0,"SS",0,0,22.41,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,22.41,0,0,-996,0,-996,0,-996,-996,0,0,8,7,0,0,1,,1,6,"Primary",1,0,0,2,1,0,0,0,0
45045,100192,1,1,10/13/2012,0,10,5,0,,1,,105,,,,,9,,,,,,0,0,".V",0,0,63.62,0,0,0,0,0,,0,,,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,2,5,"Primary",1,0,0,3,0,0,0,0,0
